GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
ZD1,GB002,35,2024-11-30,2024-12-27,27,2024-11-27,2024-11-26
ZD1,SG001,YS,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,KR001,K0,2024-08-01,2024-08-19,19,,
ZD1,PL001,PL,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,SG007,S7,2024-12-31,,,2024-12-27,2024-12-17
ZD1,SG001,YS,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU003,QM,2024-08-01,2024-08-20,20,2024-08-30,2024-08-19
ZD1,AU003,QM,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,AU003,QM,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,AU003,QM,2024-12-31,,,2024-12-27,2024-12-17
ZD1,ID002,06,2024-12-31,,,,
ZD1,TH001,TA,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,TH001,TA,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,PH003,25,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,BR001,BA,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,BR001,BA,2024-12-31,,,2024-12-27,2024-12-17
ZD1,NL001,N4,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,NL001,N4,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,NL001,N4,2024-12-31,,,2024-12-27,2024-12-17
ZD1,SA003,19,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,CH001,C2,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,CH001,C2,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,DE001,DE,2024-08-01,2024-08-20,20,2024-08-30,2024-08-19
ZD1,DE001,DE,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,ES001,E1,2024-12-31,,,2024-12-27,2024-12-17
ZD1,SG001,YS,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,PT003,36,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,PT003,36,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,PT003,36,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,PT003,36,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,PT003,36,2024-12-31,,,2024-12-27,2024-12-17
ZD1,FR001,F3,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,FR001,F3,2024-12-31,,,2024-12-27,2024-12-17
ZD1,LU001,07,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,LU001,07,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,LU001,07,2024-12-31,,,2024-12-27,2024-12-17
ZD1,QA001,39,2024-12-31,,,2024-12-27,2024-12-17
ZD1,GB001,G0,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,GB001,G0,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,GB001,G0,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,JP002,V5,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,JP002,V5,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,JP002,V5,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,JP002,V5,2024-12-31,,,2024-12-27,2024-12-17
ZD1,BR001,BA,2024-07-31,2024-08-20,21,2024-07-31,2024-07-18
ZD1,BR001,BA,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,BR001,BA,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,BR001,BA,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,JP002,V5,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,JP002,V5,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,SG001,YS,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,ID002,06,2024-12-31,,,,
ZD1,SG001,YS,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,CH001,C2,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,NZ001,NM,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,NZ001,NM,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,PL001,PL,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,PL001,PL,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,PL001,PL,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,PL001,PL,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,PL001,PL,2024-12-31,,,2024-12-27,2024-12-17
ZD1,TH001,TA,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,BE001,B0,2024-12-31,,,2024-12-27,2024-12-17
