GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
IIG,SE005,S5,2024-10-25,2024-11-11,18,2024-10-25,2024-10-11
IIG,SE005,S5,2024-12-20,,,2024-12-20,2024-12-06
IIG,SE002,S2,2024-09-25,2024-10-11,17,2024-09-25,2024-09-11
IIG,SE008,S8,2024-07-25,2024-08-09,16,2024-07-25,2024-07-11
IIG,SE008,S8,2024-10-25,2024-11-11,18,2024-10-25,2024-10-11
IIG,SE010,SA,2024-09-25,2024-10-11,17,2024-09-25,2024-09-11
IIG,IN001,IN,2024-12-25,2025-01-11,18,2024-12-24,2024-12-11
IIG,IN001,IN,2024-07-26,2024-08-08,14,2024-07-25,2024-07-14
IIG,IN001,IN,2024-09-26,2024-10-14,19,2024-09-25,2024-09-10
IIG,PL002,P6,2024-10-01,2024-10-22,21,2024-10-31,2024-10-22
IIG,PL002,P6,2024-11-04,2024-11-20,16,2024-11-29,2024-11-20
IIG,SE010,SA,2024-10-25,2024-11-11,18,2024-10-25,2024-10-11
IIG,SE010,SA,2024-11-25,2024-12-06,12,2024-11-25,2024-11-11
IIG,SE010,SA,2024-07-25,2024-08-09,16,2024-07-25,2024-07-11
IIG,SE002,S2,2024-10-25,2024-11-11,18,2024-10-25,2024-10-11
IIG,SE003,S3,2024-08-23,2024-09-11,20,2024-08-23,2024-08-09
IIG,SE003,S3,2024-09-25,2024-10-11,17,2024-09-25,2024-09-11
IIG,SE003,S3,2024-12-20,,,2024-12-20,2024-12-06
IIG,SE010,SA,2024-12-20,,,2024-12-20,2024-12-06
IIG,PL001,P5,2024-12-02,2024-12-18,16,2024-12-31,2024-12-18
IIG,CN002,C2,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN002,C2,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN002,C2,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN002,C2,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN004,C4,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN004,C4,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN004,C4,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN004,C4,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN007,C7,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN007,C7,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN007,C7,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN007,C7,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN007,C7,2024-12-26,,,2024-12-25,2024-12-16
IIG,US001,U1,2024-12-20,,,,
IIG,CN005,C5,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN001,C1,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN001,C1,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN001,C1,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
IIG,CN001,C1,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN001,C1,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN003,C3,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN003,C3,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN006,C6,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN006,C6,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN006,C6,2024-11-26,2024-12-16,20,2024-11-25,2024-11-14
IIG,CN006,C6,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN001,C1,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN003,C3,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN003,C3,2024-09-26,2024-10-16,20,2024-09-25,2024-09-12
IIG,CN003,C3,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
IIG,CN003,C3,2024-12-26,,,2024-12-25,2024-12-16
IIG,CN006,C6,2024-08-26,2024-09-12,17,2024-08-23,2024-08-14
IIG,CN006,C6,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
IIG,CN002,C2,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN002,C2,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
IIG,CN004,C4,2024-07-26,2024-08-14,19,2024-07-25,2024-07-16
IIG,CN004,C4,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
IIG,CN007,C7,2024-10-28,2024-11-14,17,2024-10-25,2024-10-16
