GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
BHI,COL01,CO,2024-11-20,2024-12-06,17,2024-11-15,2024-11-08
BHI,COL01,CQ,2024-09-03,2024-09-06,4,2024-09-13,2024-09-06
BHI,COL01,CQ,2024-09-18,2024-09-19,2,2024-09-27,2024-09-19
BHI,ECU01,EA,2024-07-24,2024-08-09,16,2024-07-22,2024-07-15
BHI,NOR01,VA,2024-07-16,2024-08-11,26,2024-07-15,2024-07-08
BHI,NOR01,VA,2024-08-16,2024-09-06,21,2024-08-15,2024-08-11
BHI,NOR01,VA,2024-12-16,,,2024-12-13,2024-12-06
BHI,COL01,CQ,2024-11-20,2024-11-21,2,2024-11-29,2024-11-21
BHI,COL01,CQ,2024-12-18,2024-12-18,1,2024-12-27,2024-12-18
BHI,COL01,CQ,2025-01-01,,,,
BHI,ECU01,EC,2024-09-24,2024-10-10,16,2024-09-20,2024-09-12
BHI,ITA01,I1,2024-08-01,2024-08-16,15,2024-08-27,2024-08-16
BHI,ITA01,I1,2024-09-02,2024-09-17,15,2024-09-27,2024-09-17
BHI,ITA01,I1,2024-09-30,2024-10-15,15,2024-09-27,2024-09-17
BHI,ITA01,I1,2024-10-28,2024-11-15,18,2024-10-25,2024-10-15
BHI,ITA01,I1,2024-11-28,2024-12-13,15,2024-11-27,2024-11-15
BHI,ITA01,I1,2024-12-30,,,2024-12-27,2024-12-13
BHI,ECU01,EC,2024-08-22,2024-09-12,21,2024-08-20,2024-08-09
BHI,ECU01,EC,2024-12-24,,,2024-12-20,2024-12-12
BHI,COL01,CP,2024-07-17,2024-08-06,21,2024-07-12,2024-07-04
BHI,COL01,CP,2024-08-21,2024-09-05,16,2024-08-15,2024-08-06
BHI,NOR01,VA,2024-09-16,2024-10-08,22,2024-09-13,2024-09-06
BHI,NOR01,VA,2024-10-16,2024-11-08,23,2024-10-15,2024-10-08
BHI,NOR01,VA,2024-11-18,2024-12-06,18,2024-11-15,2024-11-08
BHI,COL01,CQ,2024-11-02,2024-11-06,5,2024-11-15,2024-11-06
BHI,COL01,CQ,2024-07-17,2024-07-19,3,2024-07-29,2024-07-19
BHI,COL01,CQ,2024-08-21,2024-08-21,1,2024-08-29,2024-08-21
BHI,COL01,CQ,2024-12-02,2024-12-06,5,2024-12-13,2024-12-06
BHI,COL01,CQ,2024-10-18,2024-10-22,5,2024-10-30,2024-10-22
BHI,COL01,CQ,2024-08-01,2024-08-06,6,2024-07-29,2024-07-19
